"ds","y","yhat","residuals"
2016-01-22 08:00:00,75204.25,75300.0785418442,-95.8285418441519
2016-01-23 18:00:00,64784.5,64519.3879283954,265.112071604592
2016-01-24 18:00:00,61396.5,61973.2979090043,-576.79790900433
2016-01-25 18:00:00,74068.75,73744.7006903104,324.049309689595
2016-01-26 18:00:00,73942.5,73400.8956661823,541.604333817653
2016-01-27 18:00:00,74231,73206.6789970513,1024.32100294874
2016-01-28 18:00:00,73692.5,74252.0756859334,-559.575685933363
2016-01-29 18:00:00,72917.25,73111.3672413575,-194.117241357468
2016-01-30 11:00:00,63552.5,63334.721088775,217.77891122501
2016-01-31 18:00:00,58661.75,60689.1402236592,-2027.39022365917
2016-02-01 18:00:00,75266.5,73812.3210162339,1454.17898376615
2016-02-02 11:00:00,75341.5,74816.7700676333,524.729932366696
2016-02-03 18:00:00,74832.5,75187.9349838626,-355.434983862564
2016-02-04 11:00:00,74452.75,74087.9128437849,364.837156215057
2016-02-05 11:00:00,73393.25,73106.9408124681,286.309187531908
2016-02-06 18:00:00,62439.5,63416.0195730748,-976.519573074758
2016-02-07 18:00:00,59246,59744.6117056136,-498.61170561357
2016-02-08 18:00:00,72646.25,74443.512902795,-1797.26290279503
2016-02-09 11:00:00,73460.25,74265.4645845417,-805.214584541667
2016-02-10 11:00:00,74529.25,73311.1629538353,1218.08704616467
2016-02-11 18:00:00,73072.75,74096.8678563334,-1024.11785633344
2016-02-12 11:00:00,72117.5,72488.3612682623,-370.861268262306
2016-02-13 18:00:00,63524,63134.3663451412,389.633654858757
2016-02-14 18:00:00,59898.5,58647.8682229204,1250.63177707959
2016-02-15 11:00:00,74806.75,73665.967239403,1140.78276059704
2016-02-16 11:00:00,74392.25,74901.8489208285,-509.598920828503
2016-02-17 18:00:00,75136,74003.489670513,1132.51032948705
2016-02-18 18:00:00,73589.25,74483.704529274,-894.454529274008
2016-02-19 11:00:00,73935.25,72557.6116497719,1377.63835022805
2016-02-20 11:00:00,65514.5,63148.46754634,2366.03245366003
2016-02-21 18:00:00,60912.5,59634.7477920216,1277.75220797841
2016-02-22 11:00:00,74458,73641.1655580265,816.834441973522
2016-02-23 18:00:00,73576.5,74746.4539204243,-1169.95392042429
2016-02-24 11:00:00,72777.75,73368.3580468198,-590.608046819849
2016-02-25 18:00:00,72908.5,72933.4573942474,-24.9573942473944
2016-02-26 09:00:00,71263.25,72431.3807896271,-1168.13078962715
2016-02-27 18:00:00,61077.5,63176.5534398602,-2099.05343986018
2016-02-28 19:00:00,58883.75,60056.2174361121,-1172.46743611209
2016-02-29 18:00:00,72242,72511.9469717241,-269.946971724115
2016-03-01 12:00:00,76270.5,72832.4654943652,3438.03450563482
2016-03-02 11:00:00,74178,74722.1702110769,-544.170211076867
2016-03-03 11:00:00,73371.75,74135.5268880133,-763.776888013279
2016-03-04 11:00:00,72736,71657.4402375121,1078.55976248792
2016-03-05 11:00:00,60757.25,62443.3810940881,-1686.13109408814
2016-03-06 19:00:00,58407.75,58711.0050104878,-303.255010487774
2016-03-07 11:00:00,71574.75,73015.5348721355,-1440.78487213551
2016-03-08 11:00:00,73220.25,72994.8063948224,225.443605177556
2016-03-09 19:00:00,72329.25,72926.9311981818,-597.681198181774
2016-03-10 19:00:00,71350,72330.2061095981,-980.206109598148
2016-03-11 11:00:00,71703.25,71473.5587481061,229.691251893877
2016-03-12 11:00:00,61095.5,62092.5659256688,-997.065925668816
2016-03-13 19:00:00,57673.75,58250.3842785739,-576.634278573925
2016-03-14 19:00:00,70277.25,72227.4509817277,-1950.20098172771
2016-03-15 11:00:00,73035,71183.8577962382,1851.14220376183
2016-03-16 11:00:00,73430,71774.5984713687,1655.40152863132
2016-03-17 19:00:00,70976.75,72536.6373934464,-1559.88739344636
2016-03-18 11:00:00,71238.75,70661.5114229577,577.238577042343
2016-03-19 11:00:00,60894.5,61863.9971854586,-969.497185458567
2016-03-20 19:00:00,57394.25,57758.9685327526,-364.718532752551
2016-03-21 11:00:00,71796,71532.974552645,263.02544735503
2016-03-22 11:00:00,72513,72589.4525480683,-76.4525480682787
2016-03-23 11:00:00,71680.75,72363.8725885277,-683.122588527665
2016-03-24 11:00:00,71081.5,71303.133151192,-221.633151192014
2016-03-25 11:00:00,56036,61253.973032851,-5217.97303285097
2016-03-26 19:00:00,56737.5,58467.0693212196,-1729.56932121958
2016-03-27 11:00:00,51089.25,55642.8625060055,-4553.61250600555
2016-03-28 20:00:00,52819.5,59717.6300110615,-6898.13001106149
2016-03-29 11:00:00,70628.25,69922.4946318221,705.755368177852
2016-03-30 11:00:00,72001.75,69071.3542173627,2930.39578263726
2016-03-31 11:00:00,70202.75,68124.4706986255,2078.27930137451
2016-04-01 11:00:00,70970.5,66333.8456597952,4636.65434020484
2016-04-02 11:00:00,58023.25,58826.0614718357,-802.811471835674
2016-04-03 20:00:00,52842.25,52828.2638051545,13.9861948454782
2016-04-04 11:00:00,68978,67586.3110298081,1391.68897019193
2016-04-05 11:00:00,69548,69643.668882866,-95.6688828660408
2016-04-06 11:00:00,70920.75,69249.2568155465,1671.49318445352
2016-04-07 11:00:00,71057,69572.2792336135,1484.7207663865
2016-04-08 11:00:00,69539.25,69037.6766194726,501.573380527436
2016-04-09 10:00:00,57173.75,58236.9672484464,-1063.21724844639
2016-04-10 11:00:00,51834.25,52373.6218372921,-539.371837292078
2016-04-11 11:00:00,68588.75,67807.9858593093,780.764140690721
2016-04-12 11:00:00,69125.75,69792.2984414261,-666.548441426115
2016-04-13 11:00:00,70301.75,69605.4287839996,696.32121600039
2016-04-14 11:00:00,70011.25,69548.1646592982,463.085340701815
2016-04-15 11:00:00,70640,67373.6984730975,3266.30152690248
2016-04-16 11:00:00,58945.75,57488.5054985835,1457.24450141652
2016-04-17 11:00:00,53275.75,51812.8287831704,1462.92121682961
2016-04-18 11:00:00,68934.75,69124.9742563972,-190.224256397152
2016-04-19 11:00:00,69924,69870.3467490502,53.6532509497629
2016-04-20 11:00:00,68452.25,70407.8606491605,-1955.61064916055
2016-04-21 11:00:00,67635.25,68979.6595981885,-1344.40959818855
2016-04-22 11:00:00,68071.75,67685.7621797767,385.98782022325
2016-04-23 11:00:00,58349.25,57583.919160808,765.330839191985
2016-04-24 11:00:00,53053.25,53036.4788950217,16.771104978332
2016-04-25 11:00:00,70707.75,68551.6354323419,2156.11456765808
2016-04-26 11:00:00,71687,70556.1700987962,1130.8299012038
2016-04-27 11:00:00,71979,70947.9972527705,1031.00274722953
2016-04-28 11:00:00,70406.75,71066.9305433255,-660.180543325463
2016-04-29 11:00:00,69845.75,70217.3751747669,-371.625174766945
2016-04-30 11:00:00,57090.5,59230.9731981236,-2140.47319812363
2016-05-01 11:00:00,50600,54347.6870655927,-3747.68706559269
2016-05-02 11:00:00,67843.75,68407.3163636987,-563.566363698716
2016-05-03 11:00:00,70137.5,70070.1731928395,67.3268071604689
2016-05-04 11:00:00,68636.25,70002.8335595623,-1366.58355956234
2016-05-05 11:00:00,51864.75,61226.0792213972,-9361.32922139719
2016-05-06 11:00:00,61831.5,65890.3521373084,-4058.85213730842
2016-05-07 11:00:00,56002.25,55015.9747341594,986.275265840617
2016-05-08 11:00:00,50784,50119.1212463677,664.878753632343
2016-05-09 11:00:00,69608.5,66630.6506268906,2977.84937310936
2016-05-10 11:00:00,69443,69174.9194035059,268.080596494052
