"date","load","hour_int","weekday_int","month_int","working_day"
2015-01-01 00:00:00,423.25,0,4,1,TRUE
2015-01-01 01:00:00,403.75,1,4,1,TRUE
2015-01-01 02:00:00,383.25,2,4,1,TRUE
2015-01-01 03:00:00,370,3,4,1,TRUE
2015-01-01 04:00:00,363.75,4,4,1,TRUE
2015-01-01 05:00:00,353.75,5,4,1,TRUE
2015-01-01 06:00:00,299.5,6,4,1,TRUE
2015-01-01 07:00:00,307.5,7,4,1,TRUE
2015-01-01 08:00:00,302,8,4,1,TRUE
2015-01-01 09:00:00,299.75,9,4,1,TRUE
2015-01-01 10:00:00,314.25,10,4,1,TRUE
2015-01-01 11:00:00,345.25,11,4,1,TRUE
2015-01-01 12:00:00,357.25,12,4,1,TRUE
2015-01-01 13:00:00,350,13,4,1,TRUE
2015-01-01 14:00:00,345,14,4,1,TRUE
2015-01-01 15:00:00,345,15,4,1,TRUE
2015-01-01 16:00:00,353,16,4,1,TRUE
2015-01-01 17:00:00,396.25,17,4,1,TRUE
2015-01-01 18:00:00,411,18,4,1,TRUE
2015-01-01 19:00:00,395.75,19,4,1,TRUE
2015-01-01 20:00:00,377.25,20,4,1,TRUE
2015-01-01 21:00:00,359,21,4,1,TRUE
2015-01-01 22:00:00,429,22,4,1,TRUE
2015-01-01 23:00:00,417.25,23,4,1,TRUE
2015-01-02 00:00:00,391,0,5,1,TRUE
2015-01-02 01:00:00,362.5,1,5,1,TRUE
2015-01-02 02:00:00,345.25,2,5,1,TRUE
2015-01-02 03:00:00,336.75,3,5,1,TRUE
2015-01-02 04:00:00,337.5,4,5,1,TRUE
2015-01-02 05:00:00,355.5,5,5,1,TRUE
2015-01-02 06:00:00,340.75,6,5,1,TRUE
2015-01-02 07:00:00,395.25,7,5,1,TRUE
2015-01-02 08:00:00,429,8,5,1,TRUE
2015-01-02 09:00:00,452.5,9,5,1,TRUE
2015-01-02 10:00:00,468.75,10,5,1,TRUE
2015-01-02 11:00:00,501,11,5,1,TRUE
2015-01-02 12:00:00,490.5,12,5,1,TRUE
2015-01-02 13:00:00,477.25,13,5,1,TRUE
2015-01-02 14:00:00,469.75,14,5,1,TRUE
2015-01-02 15:00:00,454,15,5,1,TRUE
2015-01-02 16:00:00,452.25,16,5,1,TRUE
2015-01-02 17:00:00,491.25,17,5,1,TRUE
2015-01-02 18:00:00,506,18,5,1,TRUE
2015-01-02 19:00:00,483,19,5,1,TRUE
2015-01-02 20:00:00,451.75,20,5,1,TRUE
2015-01-02 21:00:00,418.25,21,5,1,TRUE
2015-01-02 22:00:00,482,22,5,1,TRUE
2015-01-02 23:00:00,463.25,23,5,1,TRUE
2015-01-03 00:00:00,439,0,6,1,FALSE
2015-01-03 01:00:00,409,1,6,1,FALSE
2015-01-03 02:00:00,391,2,6,1,FALSE
2015-01-03 03:00:00,382,3,6,1,FALSE
2015-01-03 04:00:00,378,4,6,1,FALSE
2015-01-03 05:00:00,380.5,5,6,1,FALSE
2015-01-03 06:00:00,340.5,6,6,1,FALSE
2015-01-03 07:00:00,356.5,7,6,1,FALSE
2015-01-03 08:00:00,372.5,8,6,1,FALSE
2015-01-03 09:00:00,390.75,9,6,1,FALSE
2015-01-03 10:00:00,417.5,10,6,1,FALSE
2015-01-03 11:00:00,463,11,6,1,FALSE
2015-01-03 12:00:00,471.5,12,6,1,FALSE
2015-01-03 13:00:00,457.25,13,6,1,FALSE
2015-01-03 14:00:00,444.25,14,6,1,FALSE
2015-01-03 15:00:00,435.75,15,6,1,FALSE
2015-01-03 16:00:00,423.25,16,6,1,FALSE
2015-01-03 17:00:00,448.5,17,6,1,FALSE
2015-01-03 18:00:00,460.25,18,6,1,FALSE
2015-01-03 19:00:00,442,19,6,1,FALSE
2015-01-03 20:00:00,401,20,6,1,FALSE
2015-01-03 21:00:00,387.5,21,6,1,FALSE
2015-01-03 22:00:00,469.75,22,6,1,FALSE
2015-01-03 23:00:00,447.75,23,6,1,FALSE
2015-01-04 00:00:00,421.25,0,7,1,FALSE
2015-01-04 01:00:00,399,1,7,1,FALSE
2015-01-04 02:00:00,381.25,2,7,1,FALSE
2015-01-04 03:00:00,375.25,3,7,1,FALSE
2015-01-04 04:00:00,372.5,4,7,1,FALSE
2015-01-04 05:00:00,375.5,5,7,1,FALSE
2015-01-04 06:00:00,320.25,6,7,1,FALSE
2015-01-04 07:00:00,335.75,7,7,1,FALSE
2015-01-04 08:00:00,342.75,8,7,1,FALSE
2015-01-04 09:00:00,351.5,9,7,1,FALSE
2015-01-04 10:00:00,369.75,10,7,1,FALSE
2015-01-04 11:00:00,408.25,11,7,1,FALSE
2015-01-04 12:00:00,409.75,12,7,1,FALSE
2015-01-04 13:00:00,388.25,13,7,1,FALSE
2015-01-04 14:00:00,386.25,14,7,1,FALSE
2015-01-04 15:00:00,391.5,15,7,1,FALSE
2015-01-04 16:00:00,396,16,7,1,FALSE
2015-01-04 17:00:00,447.5,17,7,1,FALSE
2015-01-04 18:00:00,477.5,18,7,1,FALSE
2015-01-04 19:00:00,465.25,19,7,1,FALSE
2015-01-04 20:00:00,441.5,20,7,1,FALSE
2015-01-04 21:00:00,414,21,7,1,FALSE
2015-01-04 22:00:00,480.5,22,7,1,FALSE
2015-01-04 23:00:00,456,23,7,1,FALSE
2015-01-05 00:00:00,437,0,1,1,TRUE
2015-01-05 01:00:00,413,1,1,1,TRUE
2015-01-05 02:00:00,403,2,1,1,TRUE
2015-01-05 03:00:00,402.5,3,1,1,TRUE
2015-01-05 04:00:00,404.75,4,1,1,TRUE
2015-01-05 05:00:00,431.75,5,1,1,TRUE
2015-01-05 06:00:00,452.25,6,1,1,TRUE
2015-01-05 07:00:00,534.5,7,1,1,TRUE
2015-01-05 08:00:00,572,8,1,1,TRUE
2015-01-05 09:00:00,578,9,1,1,TRUE
2015-01-05 10:00:00,579.5,10,1,1,TRUE
2015-01-05 11:00:00,598.5,11,1,1,TRUE
2015-01-05 12:00:00,582.5,12,1,1,TRUE
2015-01-05 13:00:00,574.75,13,1,1,TRUE
2015-01-05 14:00:00,567.75,14,1,1,TRUE
2015-01-05 15:00:00,560.5,15,1,1,TRUE
2015-01-05 16:00:00,560.25,16,1,1,TRUE
2015-01-05 17:00:00,605.25,17,1,1,TRUE
2015-01-05 18:00:00,627.25,18,1,1,TRUE
2015-01-05 19:00:00,601,19,1,1,TRUE
2015-01-05 20:00:00,554.25,20,1,1,TRUE
2015-01-05 21:00:00,508,21,1,1,TRUE
2015-01-05 22:00:00,561.75,22,1,1,TRUE
2015-01-05 23:00:00,533.25,23,1,1,TRUE
2015-01-06 00:00:00,497.75,0,2,1,TRUE
2015-01-06 01:00:00,470.25,1,2,1,TRUE
2015-01-06 02:00:00,454.75,2,2,1,TRUE
2015-01-06 03:00:00,451.25,3,2,1,TRUE
2015-01-06 04:00:00,454.5,4,2,1,TRUE
2015-01-06 05:00:00,474,5,2,1,TRUE
2015-01-06 06:00:00,486,6,2,1,TRUE
2015-01-06 07:00:00,565.5,7,2,1,TRUE
2015-01-06 08:00:00,592.75,8,2,1,TRUE
2015-01-06 09:00:00,597.75,9,2,1,TRUE
2015-01-06 10:00:00,597.5,10,2,1,TRUE
2015-01-06 11:00:00,615.25,11,2,1,TRUE
2015-01-06 12:00:00,606,12,2,1,TRUE
2015-01-06 13:00:00,601.25,13,2,1,TRUE
2015-01-06 14:00:00,592.5,14,2,1,TRUE
2015-01-06 15:00:00,585,15,2,1,TRUE
2015-01-06 16:00:00,581.5,16,2,1,TRUE
2015-01-06 17:00:00,617.5,17,2,1,TRUE
2015-01-06 18:00:00,629.5,18,2,1,TRUE
2015-01-06 19:00:00,592,19,2,1,TRUE
2015-01-06 20:00:00,549.25,20,2,1,TRUE
2015-01-06 21:00:00,509,21,2,1,TRUE
2015-01-06 22:00:00,557,22,2,1,TRUE
2015-01-06 23:00:00,526.5,23,2,1,TRUE
2015-01-07 00:00:00,494,0,3,1,TRUE
2015-01-07 01:00:00,469.5,1,3,1,TRUE
2015-01-07 02:00:00,451.75,2,3,1,TRUE
2015-01-07 03:00:00,450.75,3,3,1,TRUE
2015-01-07 04:00:00,450,4,3,1,TRUE
2015-01-07 05:00:00,470.5,5,3,1,TRUE
2015-01-07 06:00:00,485,6,3,1,TRUE
2015-01-07 07:00:00,554.25,7,3,1,TRUE
2015-01-07 08:00:00,600,8,3,1,TRUE
2015-01-07 09:00:00,610.25,9,3,1,TRUE
2015-01-07 10:00:00,610.5,10,3,1,TRUE
2015-01-07 11:00:00,628,11,3,1,TRUE
2015-01-07 12:00:00,618.75,12,3,1,TRUE
2015-01-07 13:00:00,612.5,13,3,1,TRUE
2015-01-07 14:00:00,606,14,3,1,TRUE
2015-01-07 15:00:00,589.5,15,3,1,TRUE
2015-01-07 16:00:00,591,16,3,1,TRUE
2015-01-07 17:00:00,621.5,17,3,1,TRUE
2015-01-07 18:00:00,620,18,3,1,TRUE
2015-01-07 19:00:00,595.75,19,3,1,TRUE
2015-01-07 20:00:00,549.5,20,3,1,TRUE
2015-01-07 21:00:00,498.75,21,3,1,TRUE
2015-01-07 22:00:00,546.5,22,3,1,TRUE
2015-01-07 23:00:00,512.5,23,3,1,TRUE
2015-01-08 00:00:00,488,0,4,1,TRUE
2015-01-08 01:00:00,452,1,4,1,TRUE
2015-01-08 02:00:00,432,2,4,1,TRUE
2015-01-08 03:00:00,426,3,4,1,TRUE
2015-01-08 04:00:00,429.5,4,4,1,TRUE
2015-01-08 05:00:00,445.75,5,4,1,TRUE
2015-01-08 06:00:00,468.5,6,4,1,TRUE
2015-01-08 07:00:00,535.25,7,4,1,TRUE
2015-01-08 08:00:00,577.25,8,4,1,TRUE
2015-01-08 09:00:00,580,9,4,1,TRUE
2015-01-08 10:00:00,581.25,10,4,1,TRUE
2015-01-08 11:00:00,593.25,11,4,1,TRUE
2015-01-08 12:00:00,572.75,12,4,1,TRUE
2015-01-08 13:00:00,558.25,13,4,1,TRUE
2015-01-08 14:00:00,550.75,14,4,1,TRUE
2015-01-08 15:00:00,539.25,15,4,1,TRUE
2015-01-08 16:00:00,537.25,16,4,1,TRUE
2015-01-08 17:00:00,562.25,17,4,1,TRUE
2015-01-08 18:00:00,575,18,4,1,TRUE
2015-01-08 19:00:00,553.75,19,4,1,TRUE
2015-01-08 20:00:00,515,20,4,1,TRUE
2015-01-08 21:00:00,479.75,21,4,1,TRUE
2015-01-08 22:00:00,517.75,22,4,1,TRUE
2015-01-08 23:00:00,477,23,4,1,TRUE
2015-01-09 00:00:00,445,0,5,1,TRUE
2015-01-09 01:00:00,427.75,1,5,1,TRUE
2015-01-09 02:00:00,402.5,2,5,1,TRUE
2015-01-09 03:00:00,389.75,3,5,1,TRUE
2015-01-09 04:00:00,388.75,4,5,1,TRUE
2015-01-09 05:00:00,420,5,5,1,TRUE
2015-01-09 06:00:00,428,6,5,1,TRUE
2015-01-09 07:00:00,502,7,5,1,TRUE
2015-01-09 08:00:00,541.5,8,5,1,TRUE
2015-01-09 09:00:00,548,9,5,1,TRUE
2015-01-09 10:00:00,559,10,5,1,TRUE
2015-01-09 11:00:00,580.5,11,5,1,TRUE
2015-01-09 12:00:00,563.75,12,5,1,TRUE
2015-01-09 13:00:00,551.75,13,5,1,TRUE
2015-01-09 14:00:00,542.5,14,5,1,TRUE
2015-01-09 15:00:00,526,15,5,1,TRUE
2015-01-09 16:00:00,527.5,16,5,1,TRUE
2015-01-09 17:00:00,557.25,17,5,1,TRUE
2015-01-09 18:00:00,559,18,5,1,TRUE
2015-01-09 19:00:00,535.5,19,5,1,TRUE
2015-01-09 20:00:00,484,20,5,1,TRUE
2015-01-09 21:00:00,441,21,5,1,TRUE
2015-01-09 22:00:00,481.75,22,5,1,TRUE
2015-01-09 23:00:00,451.5,23,5,1,TRUE
2015-01-10 00:00:00,415.25,0,6,1,FALSE
2015-01-10 01:00:00,392,1,6,1,FALSE
2015-01-10 02:00:00,374,2,6,1,FALSE
2015-01-10 03:00:00,367.75,3,6,1,FALSE
2015-01-10 04:00:00,368.5,4,6,1,FALSE
2015-01-10 05:00:00,370,5,6,1,FALSE
2015-01-10 06:00:00,333.5,6,6,1,FALSE
2015-01-10 07:00:00,351.5,7,6,1,FALSE
2015-01-10 08:00:00,388,8,6,1,FALSE
2015-01-10 09:00:00,412.75,9,6,1,FALSE
2015-01-10 10:00:00,437,10,6,1,FALSE
2015-01-10 11:00:00,455.25,11,6,1,FALSE
2015-01-10 12:00:00,450.5,12,6,1,FALSE
2015-01-10 13:00:00,432.25,13,6,1,FALSE
2015-01-10 14:00:00,418,14,6,1,FALSE
2015-01-10 15:00:00,407,15,6,1,FALSE
2015-01-10 16:00:00,415.25,16,6,1,FALSE
2015-01-10 17:00:00,458.75,17,6,1,FALSE
2015-01-10 18:00:00,484,18,6,1,FALSE
2015-01-10 19:00:00,482.5,19,6,1,FALSE
2015-01-10 20:00:00,454,20,6,1,FALSE
2015-01-10 21:00:00,430.5,21,6,1,FALSE
2015-01-10 22:00:00,479.25,22,6,1,FALSE
2015-01-10 23:00:00,469.25,23,6,1,FALSE
2015-01-11 00:00:00,430.5,0,7,1,FALSE
2015-01-11 01:00:00,407,1,7,1,FALSE
2015-01-11 02:00:00,390.5,2,7,1,FALSE
2015-01-11 03:00:00,375.5,3,7,1,FALSE
2015-01-11 04:00:00,374.5,4,7,1,FALSE
2015-01-11 05:00:00,382,5,7,1,FALSE
2015-01-11 06:00:00,318.25,6,7,1,FALSE
2015-01-11 07:00:00,337.5,7,7,1,FALSE
2015-01-11 08:00:00,343,8,7,1,FALSE
2015-01-11 09:00:00,361.75,9,7,1,FALSE
2015-01-11 10:00:00,388.75,10,7,1,FALSE
2015-01-11 11:00:00,416.75,11,7,1,FALSE
2015-01-11 12:00:00,412.25,12,7,1,FALSE
2015-01-11 13:00:00,390,13,7,1,FALSE
2015-01-11 14:00:00,384.75,14,7,1,FALSE
2015-01-11 15:00:00,385.75,15,7,1,FALSE
2015-01-11 16:00:00,396.25,16,7,1,FALSE
2015-01-11 17:00:00,444.75,17,7,1,FALSE
2015-01-11 18:00:00,471.75,18,7,1,FALSE
2015-01-11 19:00:00,459,19,7,1,FALSE
2015-01-11 20:00:00,441.75,20,7,1,FALSE
2015-01-11 21:00:00,416.25,21,7,1,FALSE
2015-01-11 22:00:00,475,22,7,1,FALSE
2015-01-11 23:00:00,439.25,23,7,1,FALSE
2015-01-12 00:00:00,408.75,0,1,1,TRUE
2015-01-12 01:00:00,392.25,1,1,1,TRUE
2015-01-12 02:00:00,378,2,1,1,TRUE
2015-01-12 03:00:00,372.5,3,1,1,TRUE
2015-01-12 04:00:00,371.75,4,1,1,TRUE
2015-01-12 05:00:00,400.75,5,1,1,TRUE
2015-01-12 06:00:00,428.75,6,1,1,TRUE
2015-01-12 07:00:00,510.75,7,1,1,TRUE
2015-01-12 08:00:00,556,8,1,1,TRUE
2015-01-12 09:00:00,569.25,9,1,1,TRUE
2015-01-12 10:00:00,579,10,1,1,TRUE
2015-01-12 11:00:00,598.5,11,1,1,TRUE
2015-01-12 12:00:00,581.5,12,1,1,TRUE
2015-01-12 13:00:00,571.5,13,1,1,TRUE
2015-01-12 14:00:00,561.5,14,1,1,TRUE
2015-01-12 15:00:00,546.5,15,1,1,TRUE
2015-01-12 16:00:00,548.75,16,1,1,TRUE
2015-01-12 17:00:00,576.25,17,1,1,TRUE
2015-01-12 18:00:00,585.75,18,1,1,TRUE
2015-01-12 19:00:00,563.5,19,1,1,TRUE
2015-01-12 20:00:00,516,20,1,1,TRUE
2015-01-12 21:00:00,472.5,21,1,1,TRUE
2015-01-12 22:00:00,504,22,1,1,TRUE
2015-01-12 23:00:00,474,23,1,1,TRUE
2015-01-13 00:00:00,438.5,0,2,1,TRUE
2015-01-13 01:00:00,413.75,1,2,1,TRUE
2015-01-13 02:00:00,409.25,2,2,1,TRUE
2015-01-13 03:00:00,412.75,3,2,1,TRUE
2015-01-13 04:00:00,410.25,4,2,1,TRUE
2015-01-13 05:00:00,420.5,5,2,1,TRUE
2015-01-13 06:00:00,437.75,6,2,1,TRUE
2015-01-13 07:00:00,514,7,2,1,TRUE
2015-01-13 08:00:00,542,8,2,1,TRUE
2015-01-13 09:00:00,544.5,9,2,1,TRUE
2015-01-13 10:00:00,544,10,2,1,TRUE
2015-01-13 11:00:00,547,11,2,1,TRUE
2015-01-13 12:00:00,532.5,12,2,1,TRUE
2015-01-13 13:00:00,531.25,13,2,1,TRUE
2015-01-13 14:00:00,538.5,14,2,1,TRUE
2015-01-13 15:00:00,538.75,15,2,1,TRUE
2015-01-13 16:00:00,547.75,16,2,1,TRUE
2015-01-13 17:00:00,575,17,2,1,TRUE
2015-01-13 18:00:00,580.25,18,2,1,TRUE
2015-01-13 19:00:00,569,19,2,1,TRUE
2015-01-13 20:00:00,534.75,20,2,1,TRUE
2015-01-13 21:00:00,484.25,21,2,1,TRUE
2015-01-13 22:00:00,527.25,22,2,1,TRUE
2015-01-13 23:00:00,493.75,23,2,1,TRUE
2015-01-14 00:00:00,442,0,3,1,TRUE
2015-01-14 01:00:00,407.75,1,3,1,TRUE
2015-01-14 02:00:00,388,2,3,1,TRUE
2015-01-14 03:00:00,385.5,3,3,1,TRUE
2015-01-14 04:00:00,404.75,4,3,1,TRUE
2015-01-14 05:00:00,441.5,5,3,1,TRUE
2015-01-14 06:00:00,461.5,6,3,1,TRUE
2015-01-14 07:00:00,551,7,3,1,TRUE
2015-01-14 08:00:00,584,8,3,1,TRUE
2015-01-14 09:00:00,584,9,3,1,TRUE
2015-01-14 10:00:00,583,10,3,1,TRUE
2015-01-14 11:00:00,593,11,3,1,TRUE
2015-01-14 12:00:00,573,12,3,1,TRUE
2015-01-14 13:00:00,567,13,3,1,TRUE
2015-01-14 14:00:00,573,14,3,1,TRUE
2015-01-14 15:00:00,540.25,15,3,1,TRUE
2015-01-14 16:00:00,550.75,16,3,1,TRUE
2015-01-14 17:00:00,595.5,17,3,1,TRUE
2015-01-14 18:00:00,620.75,18,3,1,TRUE
2015-01-14 19:00:00,606.5,19,3,1,TRUE
2015-01-14 20:00:00,551.25,20,3,1,TRUE
2015-01-14 21:00:00,499,21,3,1,TRUE
2015-01-14 22:00:00,536.75,22,3,1,TRUE
2015-01-14 23:00:00,494,23,3,1,TRUE
2015-01-15 00:00:00,455.25,0,4,1,TRUE
2015-01-15 01:00:00,433.5,1,4,1,TRUE
2015-01-15 02:00:00,413,2,4,1,TRUE
2015-01-15 03:00:00,410.75,3,4,1,TRUE
2015-01-15 04:00:00,407.75,4,4,1,TRUE
2015-01-15 05:00:00,423.75,5,4,1,TRUE
2015-01-15 06:00:00,438.75,6,4,1,TRUE
2015-01-15 07:00:00,523.25,7,4,1,TRUE
2015-01-15 08:00:00,562.25,8,4,1,TRUE
2015-01-15 09:00:00,567.75,9,4,1,TRUE
2015-01-15 10:00:00,573.75,10,4,1,TRUE
2015-01-15 11:00:00,584,11,4,1,TRUE
2015-01-15 12:00:00,565.25,12,4,1,TRUE
2015-01-15 13:00:00,566.25,13,4,1,TRUE
2015-01-15 14:00:00,558,14,4,1,TRUE
2015-01-15 15:00:00,552.25,15,4,1,TRUE
2015-01-15 16:00:00,549.75,16,4,1,TRUE
2015-01-15 17:00:00,581,17,4,1,TRUE
2015-01-15 18:00:00,593.5,18,4,1,TRUE
2015-01-15 19:00:00,566.25,19,4,1,TRUE
2015-01-15 20:00:00,527.75,20,4,1,TRUE
2015-01-15 21:00:00,484.5,21,4,1,TRUE
2015-01-15 22:00:00,523.25,22,4,1,TRUE
2015-01-15 23:00:00,489.75,23,4,1,TRUE
2015-01-16 00:00:00,449.5,0,5,1,TRUE
2015-01-16 01:00:00,436.25,1,5,1,TRUE
2015-01-16 02:00:00,434.75,2,5,1,TRUE
2015-01-16 03:00:00,441.75,3,5,1,TRUE
2015-01-16 04:00:00,449,4,5,1,TRUE
2015-01-16 05:00:00,470,5,5,1,TRUE
2015-01-16 06:00:00,482.25,6,5,1,TRUE
2015-01-16 07:00:00,566.25,7,5,1,TRUE
2015-01-16 08:00:00,614,8,5,1,TRUE
2015-01-16 09:00:00,625.25,9,5,1,TRUE
2015-01-16 10:00:00,628.25,10,5,1,TRUE
2015-01-16 11:00:00,633.5,11,5,1,TRUE
2015-01-16 12:00:00,615.75,12,5,1,TRUE
2015-01-16 13:00:00,611.25,13,5,1,TRUE
2015-01-16 14:00:00,598.75,14,5,1,TRUE
2015-01-16 15:00:00,594,15,5,1,TRUE
2015-01-16 16:00:00,589.75,16,5,1,TRUE
2015-01-16 17:00:00,614,17,5,1,TRUE
2015-01-16 18:00:00,620.75,18,5,1,TRUE
2015-01-16 19:00:00,599,19,5,1,TRUE
2015-01-16 20:00:00,556.25,20,5,1,TRUE
2015-01-16 21:00:00,508.25,21,5,1,TRUE
2015-01-16 22:00:00,544.75,22,5,1,TRUE
2015-01-16 23:00:00,511.75,23,5,1,TRUE
2015-01-17 00:00:00,480.25,0,6,1,FALSE
2015-01-17 01:00:00,457.75,1,6,1,FALSE
2015-01-17 02:00:00,442.5,2,6,1,FALSE
2015-01-17 03:00:00,436.75,3,6,1,FALSE
2015-01-17 04:00:00,433.25,4,6,1,FALSE
2015-01-17 05:00:00,433.75,5,6,1,FALSE
2015-01-17 06:00:00,397.25,6,6,1,FALSE
2015-01-17 07:00:00,426.25,7,6,1,FALSE
2015-01-17 08:00:00,455.75,8,6,1,FALSE
2015-01-17 09:00:00,477.5,9,6,1,FALSE
2015-01-17 10:00:00,483.25,10,6,1,FALSE
2015-01-17 11:00:00,490.75,11,6,1,FALSE
2015-01-17 12:00:00,494.75,12,6,1,FALSE
2015-01-17 13:00:00,475.75,13,6,1,FALSE
2015-01-17 14:00:00,461,14,6,1,FALSE
2015-01-17 15:00:00,455.5,15,6,1,FALSE
2015-01-17 16:00:00,465.5,16,6,1,FALSE
2015-01-17 17:00:00,504.25,17,6,1,FALSE
2015-01-17 18:00:00,537.25,18,6,1,FALSE
2015-01-17 19:00:00,519.5,19,6,1,FALSE
2015-01-17 20:00:00,482.25,20,6,1,FALSE
2015-01-17 21:00:00,449.25,21,6,1,FALSE
2015-01-17 22:00:00,506.25,22,6,1,FALSE
2015-01-17 23:00:00,485,23,6,1,FALSE
2015-01-18 00:00:00,457.5,0,7,1,FALSE
2015-01-18 01:00:00,434.25,1,7,1,FALSE
2015-01-18 02:00:00,420,2,7,1,FALSE
2015-01-18 03:00:00,416.5,3,7,1,FALSE
2015-01-18 04:00:00,414,4,7,1,FALSE
2015-01-18 05:00:00,412,5,7,1,FALSE
2015-01-18 06:00:00,365.5,6,7,1,FALSE
2015-01-18 07:00:00,383.25,7,7,1,FALSE
2015-01-18 08:00:00,406.5,8,7,1,FALSE
2015-01-18 09:00:00,427.25,9,7,1,FALSE
2015-01-18 10:00:00,444.25,10,7,1,FALSE
2015-01-18 11:00:00,456.25,11,7,1,FALSE
2015-01-18 12:00:00,460.25,12,7,1,FALSE
2015-01-18 13:00:00,436.75,13,7,1,FALSE
2015-01-18 14:00:00,423,14,7,1,FALSE
2015-01-18 15:00:00,412.5,15,7,1,FALSE
2015-01-18 16:00:00,424.75,16,7,1,FALSE
2015-01-18 17:00:00,476.75,17,7,1,FALSE
2015-01-18 18:00:00,513.75,18,7,1,FALSE
2015-01-18 19:00:00,508,19,7,1,FALSE
2015-01-18 20:00:00,487.75,20,7,1,FALSE
2015-01-18 21:00:00,460.75,21,7,1,FALSE
2015-01-18 22:00:00,519.5,22,7,1,FALSE
2015-01-18 23:00:00,493.75,23,7,1,FALSE
2015-01-19 00:00:00,459.5,0,1,1,TRUE
2015-01-19 01:00:00,438,1,1,1,TRUE
2015-01-19 02:00:00,425.5,2,1,1,TRUE
2015-01-19 03:00:00,424.75,3,1,1,TRUE
2015-01-19 04:00:00,430.75,4,1,1,TRUE
2015-01-19 05:00:00,457,5,1,1,TRUE
2015-01-19 06:00:00,484.25,6,1,1,TRUE
2015-01-19 07:00:00,571,7,1,1,TRUE
2015-01-19 08:00:00,620,8,1,1,TRUE
2015-01-19 09:00:00,631,9,1,1,TRUE
2015-01-19 10:00:00,634.25,10,1,1,TRUE
2015-01-19 11:00:00,640.5,11,1,1,TRUE
2015-01-19 12:00:00,631.5,12,1,1,TRUE
2015-01-19 13:00:00,626.5,13,1,1,TRUE
2015-01-19 14:00:00,625,14,1,1,TRUE
2015-01-19 15:00:00,614.5,15,1,1,TRUE
2015-01-19 16:00:00,615.75,16,1,1,TRUE
2015-01-19 17:00:00,638.75,17,1,1,TRUE
2015-01-19 18:00:00,650.75,18,1,1,TRUE
2015-01-19 19:00:00,627.75,19,1,1,TRUE
2015-01-19 20:00:00,587,20,1,1,TRUE
2015-01-19 21:00:00,534,21,1,1,TRUE
2015-01-19 22:00:00,571.25,22,1,1,TRUE
2015-01-19 23:00:00,543.25,23,1,1,TRUE
2015-01-20 00:00:00,519.5,0,2,1,TRUE
2015-01-20 01:00:00,492.5,1,2,1,TRUE
2015-01-20 02:00:00,478,2,2,1,TRUE
2015-01-20 03:00:00,478.5,3,2,1,TRUE
2015-01-20 04:00:00,475.25,4,2,1,TRUE
2015-01-20 05:00:00,494,5,2,1,TRUE
2015-01-20 06:00:00,492.5,6,2,1,TRUE
2015-01-20 07:00:00,575.75,7,2,1,TRUE
2015-01-20 08:00:00,620.5,8,2,1,TRUE
2015-01-20 09:00:00,624.75,9,2,1,TRUE
2015-01-20 10:00:00,629.5,10,2,1,TRUE
2015-01-20 11:00:00,622.5,11,2,1,TRUE
2015-01-20 12:00:00,591,12,2,1,TRUE
2015-01-20 13:00:00,594.75,13,2,1,TRUE
2015-01-20 14:00:00,592.75,14,2,1,TRUE
2015-01-20 15:00:00,585.75,15,2,1,TRUE
2015-01-20 16:00:00,590.25,16,2,1,TRUE
2015-01-20 17:00:00,629,17,2,1,TRUE
2015-01-20 18:00:00,644.25,18,2,1,TRUE
2015-01-20 19:00:00,626.5,19,2,1,TRUE
2015-01-20 20:00:00,584.25,20,2,1,TRUE
2015-01-20 21:00:00,532.75,21,2,1,TRUE
2015-01-20 22:00:00,560.75,22,2,1,TRUE
2015-01-20 23:00:00,531.5,23,2,1,TRUE
2015-01-21 00:00:00,503.5,0,3,1,TRUE
2015-01-21 01:00:00,474.75,1,3,1,TRUE
2015-01-21 02:00:00,458.5,2,3,1,TRUE
2015-01-21 03:00:00,455.75,3,3,1,TRUE
2015-01-21 04:00:00,460.75,4,3,1,TRUE
2015-01-21 05:00:00,486.25,5,3,1,TRUE
2015-01-21 06:00:00,496.25,6,3,1,TRUE
2015-01-21 07:00:00,581,7,3,1,TRUE
2015-01-21 08:00:00,625,8,3,1,TRUE
2015-01-21 09:00:00,630.75,9,3,1,TRUE
2015-01-21 10:00:00,619.75,10,3,1,TRUE
2015-01-21 11:00:00,613.5,11,3,1,TRUE
2015-01-21 12:00:00,611.75,12,3,1,TRUE
2015-01-21 13:00:00,607,13,3,1,TRUE
2015-01-21 14:00:00,611.25,14,3,1,TRUE
2015-01-21 15:00:00,600.25,15,3,1,TRUE
2015-01-21 16:00:00,600.25,16,3,1,TRUE
2015-01-21 17:00:00,632.5,17,3,1,TRUE
2015-01-21 18:00:00,639.5,18,3,1,TRUE
2015-01-21 19:00:00,621.75,19,3,1,TRUE
2015-01-21 20:00:00,574.25,20,3,1,TRUE
2015-01-21 21:00:00,523.25,21,3,1,TRUE
2015-01-21 22:00:00,560.5,22,3,1,TRUE
2015-01-21 23:00:00,526.75,23,3,1,TRUE
2015-01-22 00:00:00,510.75,0,4,1,TRUE
2015-01-22 01:00:00,484,1,4,1,TRUE
2015-01-22 02:00:00,469.25,2,4,1,TRUE
2015-01-22 03:00:00,469,3,4,1,TRUE
2015-01-22 04:00:00,472.75,4,4,1,TRUE
