"ds","y","yhat","residuals"
2016-01-01 00:00:00,43731.75,44567.4753405938,-835.725340593766
2016-01-01 01:00:00,41962,41893.179117214,68.8208827860144
2016-01-01 02:00:00,40222.5,40834.9557445063,-612.455744506296
2016-01-01 03:00:00,39243,40225.6118023509,-982.61180235089
2016-01-01 04:00:00,38749.5,38980.7578136675,-231.257813667457
2016-01-01 05:00:00,38060,37498.840926998,561.159073002033
2016-01-01 06:00:00,36689,35585.0703523414,1103.92964765856
2016-01-01 07:00:00,36925,37597.2391219873,-672.239121987346
2016-01-01 08:00:00,37604,41244.36956714,-3640.36956713998
2016-01-01 09:00:00,39606.75,44335.8186327969,-4729.06863279692
2016-01-01 10:00:00,42318.25,46068.1927829777,-3749.94278297768
2016-01-01 11:00:00,45348.25,47123.3723692893,-1775.12236928935
2016-01-01 12:00:00,46199.5,46719.0287873861,-519.528787386138
2016-01-01 13:00:00,45488.5,45550.3064018843,-61.8064018843143
2016-01-01 14:00:00,45338.5,43893.4384193877,1445.06158061234
2016-01-01 15:00:00,46020.25,43699.9006524319,2320.34934756812
2016-01-01 16:00:00,48631,45791.2659838496,2839.73401615045
2016-01-01 17:00:00,52169,49353.3115218984,2815.68847810157
2016-01-01 18:00:00,52797.25,49341.2092382731,3456.04076172686
2016-01-01 19:00:00,51298.75,47183.6609377066,4115.08906229339
2016-01-01 20:00:00,49284.75,44671.0019893641,4613.74801063591
2016-01-01 21:00:00,47752.5,43383.6088363487,4368.89116365131
2016-01-01 22:00:00,47393.25,43410.9245364814,3982.32546351858
2016-01-01 23:00:00,44163,41372.5460662371,2790.45393376292
2016-01-02 00:00:00,40932.5,41985.7351640749,-1053.23516407494
2016-01-02 01:00:00,38946.5,40067.560932729,-1121.06093272897
2016-01-02 02:00:00,38158.5,38453.0236302706,-294.523630270589
2016-01-02 03:00:00,37844.5,36581.1303194917,1263.36968050829
2016-01-02 04:00:00,38761.5,36132.7495829176,2628.75041708244
2016-01-02 05:00:00,39661.75,36720.902213742,2940.84778625803
2016-01-02 06:00:00,40625.5,33936.2913107778,6689.20868922216
2016-01-02 07:00:00,43705.75,35107.8884010293,8597.86159897073
2016-01-02 08:00:00,47548.5,37877.6388332287,9670.86116677129
2016-01-02 09:00:00,51254.5,41143.6949313843,10110.8050686157
2016-01-02 10:00:00,53798.5,44716.945693255,9081.55430674497
2016-01-02 11:00:00,55752.25,45305.7223486209,10446.5276513791
2016-01-02 12:00:00,56315.75,46684.6599820389,9631.09001796108
2016-01-02 13:00:00,55552.75,45384.8155988923,10167.9344011077
2016-01-02 14:00:00,54969.75,44511.5406347567,10458.2093652433
2016-01-02 15:00:00,55152,44935.887840902,10216.112159098
2016-01-02 16:00:00,57045.75,47636.1786381743,9409.57136182574
2016-01-02 17:00:00,60059.75,51230.3005171114,8829.44948288858
2016-01-02 18:00:00,60431.25,52112.2133885135,8319.0366114865
2016-01-02 19:00:00,58884,50419.6689471486,8464.3310528514
2016-01-02 20:00:00,55174.25,47883.5458444593,7290.70415554068
2016-01-02 21:00:00,52626,45819.4356841967,6806.56431580334
2016-01-02 22:00:00,52114.5,45367.9040323286,6746.59596767145
2016-01-02 23:00:00,49025.5,42287.7917993758,6737.70820062422
2016-01-03 00:00:00,45832.5,37667.6940325662,8164.80596743378
2016-01-03 01:00:00,43141.75,35488.604806044,7653.14519395601
2016-01-03 02:00:00,41809.5,34765.4043966586,7044.09560334142
2016-01-03 03:00:00,41299.25,34446.4158300211,6852.83416997895
2016-01-03 04:00:00,41359.25,35020.6027761837,6338.6472238163
2016-01-03 05:00:00,41036.25,34779.4115392924,6256.83846070762
2016-01-03 06:00:00,40391,33132.7561941122,7258.24380588777
2016-01-03 07:00:00,42025.75,34002.7025945914,8023.04740540862
2016-01-03 08:00:00,44714.25,36652.8291982767,8061.42080172327
2016-01-03 09:00:00,48107.5,40241.7222580348,7865.77774196524
2016-01-03 10:00:00,51113,43271.4904755304,7841.50952446964
2016-01-03 11:00:00,54048.25,46143.1181483612,7905.13185163882
2016-01-03 12:00:00,54315.25,46182.1525820036,8133.09741799643
2016-01-03 13:00:00,52856,45687.0455472531,7168.9544527469
2016-01-03 14:00:00,51276.75,44843.9273394994,6432.82266050063
2016-01-03 15:00:00,50848.75,45120.0895359631,5728.66046403688
2016-01-03 16:00:00,53166,47131.0786178727,6034.92138212729
2016-01-03 17:00:00,57296,50856.2830333667,6439.7169666333
2016-01-03 18:00:00,57888.5,52902.2768516019,4986.22314839812
2016-01-03 19:00:00,56793.5,52561.0699179786,4232.43008202143
2016-01-03 20:00:00,54613.75,50628.1743182069,3985.57568179315
2016-01-03 21:00:00,52918.5,49828.2764434601,3090.2235565399
2016-01-03 22:00:00,52606.75,50218.3733190888,2388.37668091119
2016-01-03 23:00:00,49547.75,48204.0197266117,1343.73027338829
2016-01-04 00:00:00,46864.25,45224.4489338785,1639.80106612146
2016-01-04 01:00:00,44952.25,43476.2285080827,1476.02149191734
2016-01-04 02:00:00,43773.5,42804.7970345404,968.702965459583
2016-01-04 03:00:00,43858.25,42949.9447991838,908.305200816183
2016-01-04 04:00:00,45447.75,44346.2979244981,1101.4520755019
2016-01-04 05:00:00,48595,46628.0049569611,1966.99504303891
2016-01-04 06:00:00,54769.25,50583.611499155,4185.63850084501
2016-01-04 07:00:00,60886,54360.7735431723,6525.2264568277
2016-01-04 08:00:00,64645,56229.775045345,8415.22495465498
2016-01-04 09:00:00,66072,58356.3984738717,7715.6015261283
2016-01-04 10:00:00,67255.75,61000.8514550402,6254.89854495978
2016-01-04 11:00:00,68614.5,63550.6751541477,5063.82484585226
2016-01-04 12:00:00,68653.25,64311.3007502889,4341.94924971114
2016-01-04 13:00:00,68023.5,64198.644206432,3824.85579356801
2016-01-04 14:00:00,66801,63253.3438641339,3547.65613586612
2016-01-04 15:00:00,66266.75,63084.2524747575,3182.49752524253
2016-01-04 16:00:00,67034.75,64618.2693395451,2416.48066045489
2016-01-04 17:00:00,70706.75,67827.9531359685,2878.79686403149
2016-01-04 18:00:00,70768.25,67234.4216566986,3533.82834330136
2016-01-04 19:00:00,68949.5,65305.4172749332,3644.08272506679
2016-01-04 20:00:00,64676.5,61875.5210034008,2800.97899659917
2016-01-04 21:00:00,61587.25,58679.8265727702,2907.42342722976
2016-01-04 22:00:00,59319.75,56303.5174133655,3016.23258663449
2016-01-04 23:00:00,55200.25,52621.3337202143,2578.9162797857
2016-01-05 00:00:00,52053.25,49013.8631397302,3039.38686026982
2016-01-05 01:00:00,49741,46313.4408822534,3427.55911774657
2016-01-05 02:00:00,48433.5,45027.0258098984,3406.47419010155
2016-01-05 03:00:00,48902,44846.9692870223,4055.03071297768
2016-01-05 04:00:00,49553.25,46418.7275391437,3134.52246085628
2016-01-05 05:00:00,52538.5,48683.5464323034,3854.95356769657
2016-01-05 06:00:00,58196.75,52722.2230974957,5474.52690250432
2016-01-05 07:00:00,63923.25,57356.2044978117,6567.04550218833
2016-01-05 08:00:00,66976.75,60122.5884556931,6854.16154430689
2016-01-05 09:00:00,67694.75,61828.8366301002,5865.9133698998
2016-01-05 10:00:00,68753.5,64052.0209007807,4701.47909921927
2016-01-05 11:00:00,69993.25,65993.5023186733,3999.74768132665
2016-01-05 12:00:00,70017,66225.3179046296,3791.68209537042
2016-01-05 13:00:00,69089.5,65616.8275182412,3472.67248175883
2016-01-05 14:00:00,68327.25,64498.4064953061,3828.84350469388
2016-01-05 15:00:00,68020.25,64192.9995518255,3827.25044817453
2016-01-05 16:00:00,69106.75,65259.7258222024,3847.02417779765
2016-01-05 17:00:00,71862.75,68870.3698060806,2992.38019391938
2016-01-05 18:00:00,71581.25,68957.8057735037,2623.44422649629
2016-01-05 19:00:00,69763.75,67076.802071344,2686.94792865604
2016-01-05 20:00:00,65609.5,62916.8016011484,2692.69839885156
