"ds","y","yhat","residuals"
2016-01-22 00:00:00,58527.25,57291.2547567955,1235.9952432045
2016-01-22 01:00:00,56658.25,55102.1838081512,1556.06619184884
2016-01-22 02:00:00,55066.25,53901.6493222525,1164.60067774747
2016-01-22 03:00:00,54863.25,54000.5025774089,862.747422591092
2016-01-22 04:00:00,55732.25,55049.6254777527,682.624522247264
2016-01-22 05:00:00,58812,57968.7156317975,843.284368202454
2016-01-22 06:00:00,66137.75,65206.6841852596,931.06581474041
2016-01-22 07:00:00,73233.5,72296.7653126696,936.73468733039
2016-01-22 08:00:00,75204.25,74587.6326276122,616.617372387773
2016-01-22 09:00:00,75011.5,74946.8491556033,64.6508443967323
2016-01-22 10:00:00,75100.5,75400.9934530959,-300.493453095885
2016-01-22 11:00:00,75098.25,75454.1439803217,-355.893980321722
2016-01-22 12:00:00,74001.5,74284.7642849534,-283.264284953373
2016-01-22 13:00:00,72395.5,73361.0819923682,-965.581992368185
2016-01-22 14:00:00,71068.75,72577.4715206895,-1508.72152068948
2016-01-22 15:00:00,70382.5,71991.034818445,-1608.534818445
2016-01-22 16:00:00,70530.5,71450.4712202284,-919.971220228443
2016-01-22 17:00:00,74598.75,75540.7193968422,-941.969396842178
2016-01-22 18:00:00,74784.75,75166.7221758401,-381.972175840128
2016-01-22 19:00:00,72926.5,73497.8167019877,-571.316701987671
2016-01-22 20:00:00,68648.75,69340.2853787406,-691.53537874062
2016-01-22 21:00:00,65350.25,66162.2423903595,-811.992390359548
2016-01-22 22:00:00,64002.25,63889.133583139,113.116416861041
2016-01-22 23:00:00,60651.75,59910.449675598,741.300324402022
2016-01-23 00:00:00,57718.75,57165.0814349517,553.668565048334
2016-01-23 01:00:00,54912.75,55386.7081421069,-473.958142106851
2016-01-23 02:00:00,52749.75,53816.5758124157,-1066.82581241574
2016-01-23 03:00:00,51502.5,53337.6319824678,-1835.13198246781
2016-01-23 04:00:00,50584.5,52260.0366417125,-1675.53664171252
2016-01-23 05:00:00,49925,52343.2242671116,-2418.22426711161
2016-01-23 06:00:00,50343,51705.0268774581,-1362.02687745809
2016-01-23 07:00:00,54049.25,55389.4839804703,-1340.23398047032
2016-01-23 08:00:00,58202,58005.506159612,196.493840388008
2016-01-23 09:00:00,61870.75,60598.4586044852,1272.29139551481
2016-01-23 10:00:00,64031.5,62051.399214302,1980.10078569798
2016-01-23 11:00:00,64699,63469.668252668,1229.33174733195
2016-01-23 12:00:00,63785.25,62801.94760454,983.302395459963
