"ds","y","yhat","residuals"
2016-01-22 08:00:00,10193.75,9859.37413943875,334.375860561255
2016-01-23 11:00:00,9102.75,8866.04629110635,236.703708893647
2016-01-24 18:00:00,8047.25,8322.69061087893,-275.440610878934
2016-01-25 09:00:00,9803.25,10190.8080292105,-387.558029210471
2016-01-26 18:00:00,9566.5,10038.9625771236,-472.462577123639
2016-01-27 17:00:00,9640.5,9843.5069686377,-203.006968637701
2016-01-28 17:00:00,9513.5,9384.38733781016,129.11266218984
2016-01-29 09:00:00,9365.25,9517.47026259626,-152.220262596256
2016-01-30 10:00:00,8138,8823.8603494919,-685.860349491901
2016-01-31 18:00:00,7861.5,8078.53099269865,-217.030992698648
2016-02-01 17:00:00,9389,9635.77748745355,-246.77748745355
2016-02-02 10:00:00,9310.25,9407.19219519352,-96.9421951935219
2016-02-03 17:00:00,9695,9495.49583904649,199.504160953513
2016-02-04 18:00:00,9704.25,9518.92002245187,185.329977548126
2016-02-05 11:00:00,9410.75,9657.6017895834,-246.851789583397
2016-02-06 18:00:00,8100,8634.41400396902,-534.414003969023
2016-02-07 18:00:00,7753,8042.72131431547,-289.721314315466
2016-02-08 18:00:00,9363.5,9589.32066232327,-225.820662323269
2016-02-09 18:00:00,9037,9662.57338732995,-625.573387329954
2016-02-10 11:00:00,9812.5,9520.00567649936,292.494323500643
2016-02-11 18:00:00,9711,9698.56693994613,12.4330600538669
2016-02-12 09:00:00,9535,9412.67983147614,122.320168523856
2016-02-13 18:00:00,8043.75,8492.27798817815,-448.52798817815
2016-02-14 18:00:00,7630.5,7650.41851134436,-19.91851134436
2016-02-15 10:00:00,9571.5,9303.2639609472,268.236039052796
2016-02-16 11:00:00,9748.5,9417.69665330111,330.803346698893
2016-02-17 10:00:00,9769.25,9613.96430303822,155.285696961779
2016-02-18 11:00:00,9827.75,9641.46163247547,186.288367524527
2016-02-19 11:00:00,9818.25,9563.36888701519,254.881112984813
2016-02-20 18:00:00,8178.25,8402.0393272216,-223.789327221595
2016-02-21 11:00:00,7500,7697.67331886559,-197.673318865593
2016-02-22 18:00:00,9186.25,9603.13721617808,-416.887216178084
2016-02-23 18:00:00,9369.5,9365.00135339905,4.49864660095045
2016-02-24 18:00:00,9495.25,9604.57960858127,-109.329608581267
2016-02-25 18:00:00,9583.75,9542.8416221043,40.9083778957029
2016-02-26 18:00:00,9258,9412.47251056179,-154.472510561785
