"date","peak","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45","peak_dis.46","peak_dis.47","peak_dis.48","peak_dis.49","peak_dis.50","peak_dis.51","peak_dis.52","peak_dis.53","peak_dis.54","peak_dis.55","peak_dis.56","peak_dis.57","peak_dis.58","peak_dis.59","peak_dis.60","peak_dis.61","peak_dis.62","peak_dis.63","peak_dis.64","peak_dis.65","peak_dis.66","peak_dis.67","peak_dis.68","peak_dis.69","peak_dis.70","peak_dis.71","peak_dis.72","peak_dis.73","peak_dis.74","peak_dis.75","peak_dis.76","peak_dis.77","peak_dis.78","peak_dis.79","peak_dis.80","peak_dis.81","peak_dis.82","peak_dis.83","peak_dis.84","peak_dis.85","peak_dis.86","peak_dis.87","peak_dis.88","peak_dis.89","peak_dis.90"
"2017-01-21 10:00:00",9207.25,8191.57822641849,8315.7556482239,8369.21678352789,8498.62488820919,8518.61574084612,8550.52283905263,8568.51706610384,8580.1698425116,8604.46257454913,8625.31790896973,8649.89588547341,8656.15793557376,8663.59112404975,8668.77764498486,8672.41215633985,8678.97696128896,8707.5116257556,8719.4337765487,8722.27042727175,8744.90837910957,8747.29654466247,8751.71837918921,8768.46191491709,8775.47107829825,8783.04855853858,8790.38673901192,8796.62566976061,8802.67158249992,8812.42809963051,8820.77377237738,8832.07132725091,8842.238310365,8849.84685788758,8857.06474017395,8868.70963049608,8871.79136495364,8873.13518514748,8882.98309635295,8887.63405054453,8899.71538484499,8906.11194838148,8920.14972246365,8927.03052285349,8935.35293923465,8942.41013553576,8945.05358630678,8949.64922218259,8961.18290770172,8967.16557160462,8970.63120337059,8974.35186818618,8980.02014903247,8999.14433975572,9000.86362129964,9003.72433256883,9013.5232521694,9023.14495592186,9025.25508763209,9031.86863304993,9036.901947672,9044.10881565684,9053.78568798097,9069.37166070418,9080.24780763974,9093.02690332618,9099.47010134578,9117.85201871385,9123.09258631312,9135.09196111352,9143.82141628263,9145.28418611752,9172.34810859733,9179.96520807106,9203.94077108902,9209.57873626734,9231.70693892752,9245.71782820303,9254.78038072477,9283.05289586463,9291.41424812354,9315.87529302162,9329.04190489821,9356.45068717981,9393.47238873017,9395.65955364241,9410.63202242878,9454.48277529198,9582.26556211684,9605.10425570187,9814.71866445159
"2017-01-22 18:00:00",8470,7693.48179992143,7798.37798948224,7852.00254318186,8013.0992449849,8039.38700483438,8089.07034011418,8107.50799990713,8117.9403330858,8148.47057773679,8165.9628377634,8193.68073369041,8198.27471289534,8209.37348498861,8217.37595112256,8216.23661185555,8219.5635476742,8257.36797152807,8274.21551342987,8274.17612079375,8307.36663226481,8312.49930453709,8314.61134823325,8333.41831137704,8334.98411121807,8341.8870880229,8350.57005840605,8359.54710410104,8363.67550088996,8383.81543450372,8387.56897429558,8394.53757850498,8406.90136960044,8411.45019229509,8416.11254626632,8431.74536281902,8435.37178422036,8439.38975732672,8441.87725742878,8450.37097066069,8449.72232177717,8460.05534822746,8479.83904222088,8486.72288093092,8492.89225316911,8501.93725334761,8505.12588862095,8511.81204798679,8518.90338735215,8526.68714869325,8532.60268624913,8536.15634235246,8543.41295238387,8566.69805295386,8568.80908271571,8572.12875431464,8581.78273160163,8592.93712074672,8596.36891043004,8599.98436495013,8609.86914983336,8616.06982996288,8623.45864156666,8636.54305166639,8649.24194410085,8660.74038826221,8668.18824560511,8675.21515132658,8681.14988681172,8692.39327390835,8696.19595924368,8699.15833411846,8736.1106656846,8777.87261460177,8782.16692198387,8800.3112892629,8814.11485328654,8835.45039367065,8847.55882348345,8889.24303750884,8897.50784509962,8922.54044587379,8943.68203697183,8971.00274742655,9004.31608108063,9005.6047775404,9023.35041404604,9094.85696937586,9249.72054577667,9275.99751483409,9456.87332174952
"2017-01-23 17:00:00",10493.25,9695.43973480276,9885.36313225875,9941.78785719864,9992.4165777456,9997.76528539527,9979.10221320129,9993.8578188335,10008.0553400257,10017.8815648637,10036.9079100058,10063.5962047738,10073.9248268327,10072.3801098822,10069.2646257653,10084.7316441042,10097.5426453279,10105.1571579093,10105.1977241577,10101.0774576284,10109.7840417579,10114.2756817596,10121.0021188506,10134.3935012024,10148.010516259,10163.1261836781,10164.757402439,10163.4273925375,10166.1533762752,10160.5718920362,10178.9981055304,10200.7854381862,10206.8458561799,10222.7100353811,10236.581566593,10239.028138338,10240.1351531152,10238.5148284981,10251.3897603438,10261.4802609044,10273.5210416868,10281.3356803168,10302.7936256428,10314.8097866651,10317.151292446,10326.5369683709,10334.1339975618,10329.4065604005,10330.7730888705,10350.3067819014,10350.4284776886,10351.575493806,10353.3918930645,10356.2744040384,10362.6071219551,10360.9994796178,10361.4522338251,10376.3918191918,10380.0278669343,10390.5543587043,10395.0288904581,10393.6520008322,10408.7168600166,10426.925596795,10436.2838890753,10437.0744948169,10464.0147550159,10468.798038554,10503.0634313943,10510.9252901867,10504.0795298241,10530.8693036228,10528.9793521397,10557.416009875,10557.3463145833,10516.4302192175,10554.5927960506,10551.7920429947,10552.2645559788,10545.2599854405,10551.1551896858,10576.0688670076,10570.4506738005,10600.2554063678,10650.5233468653,10654.759264143,10664.720821878,10632.8780747098,10709.2982347437,10722.9375212432,11035.2060425308
"2017-01-24 10:00:00",10704.75,9810.73556636422,10022.801905598,10080.3341385337,10158.6277032488,10172.2051283074,10156.1125782389,10167.2862553745,10179.7245903983,10198.0105945445,10209.1999164396,10234.9614987921,10246.5164624331,10248.3639294861,10256.3432467078,10257.3145431881,10264.2387553019,10287.1433559882,10290.6239879095,10287.0341149171,10316.8030369324,10315.9126178521,10332.3697700689,10343.3020977224,10351.7786550403,10365.3033653298,10360.414955397,10360.4533745127,10368.8176984574,10374.2699491662,10382.2198887033,10414.515656601,10425.4178364166,10433.290084606,10445.7895002524,10448.1682080522,10451.4342984718,10454.2499612231,10472.2966765988,10473.6720947329,10489.2365175662,10498.9049365591,10512.6847938163,10529.4350324343,10533.735710509,10542.4746861392,10545.6953133843,10544.2009862564,10563.6137419492,10564.494577431,10565.6481933696,10568.0161492682,10571.3648598611,10583.0143695955,10583.6064510532,10585.4245623708,10589.3304309714,10596.7450315758,10606.33320148,10606.7869010951,10610.0411846026,10611.7647986008,10627.7610377861,10651.1248627201,10667.9674282529,10687.1569817586,10691.5524159737,10712.6267170851,10718.3294528914,10718.6257328712,10723.5904628277,10751.7552899571,10762.4930223526,10793.1689626224,10789.8767659947,10760.7571233288,10777.802724187,10780.6281778343,10784.3588779423,10787.8664520448,10790.8760167505,10817.9289582421,10824.5363778248,10858.6581908768,10913.2919941469,10916.5116139077,10933.6369004363,10905.0083991425,11043.3840384093,11056.0745801353,11411.7309867911
"2017-01-25 09:00:00",10581,9826.20382830265,10041.7377011287,10113.9208086725,10206.5845155232,10222.7232063871,10208.3925069685,10216.9526235228,10227.7803925561,10248.1956115462,10263.6246815851,10293.9701607311,10303.9320929249,10306.6389087082,10320.3367432488,10311.5825770597,10349.1569389438,10365.21625277,10364.4066556932,10385.454270464,10384.5121179266,10411.6072245104,10418.9242535799,10418.2459020312,10428.9929721164,10426.6936036486,10423.4382240549,10425.837999554,10434.443534991,10443.3708721608,10457.4956526205,10483.0325207768,10483.7213839666,10497.5375760631,10508.0050287682,10509.2291553567,10510.2522504194,10520.4013720801,10532.2253979987,10545.1508541713,10564.0793255691,10584.6700068807,10581.6496399881,10582.1610896542,10596.3390233954,10599.7565119873,10608.9725384905,10617.910067675,10627.1267416166,10622.1255130848,10626.522234444,10629.1522032741,10641.0226248177,10649.7756974176,10651.4004956134,10656.0411176372,10666.5644422585,10677.5545838102,10679.1913090015,10679.3207124028,10679.2215998608,10702.3515815234,10713.8069459561,10741.5131444393,10756.3335176651,10763.174063961,10778.2844739165,10784.4405411441,10790.0673639299,10789.5210784284,10786.4103534061,10815.8037123307,10832.922128441,10875.4096467577,10871.3149276394,10834.0803304038,10851.1413475685,10858.4788666562,10864.5878988639,10867.0255353741,10862.1641097757,10895.4678124414,10903.6866118906,10936.975413859,10995.00158911,10997.356587984,11015.8408276092,11005.9899507546,11161.1073756404,11179.7419009011,11543.4035517682
"2017-01-26 17:00:00",10422.25,9788.53417390285,10005.565843528,10066.2114282227,10215.4808516889,10211.1733257557,10187.836469945,10188.1829019465,10194.7749204317,10227.7321000947,10246.629057024,10258.4857994162,10255.152080479,10267.5768936908,10269.4863498917,10289.1644069163,10302.3218918424,10326.9265480794,10338.0455478682,10344.2184013902,10365.6753205065,10369.4498717893,10381.5347437954,10376.6318759494,10387.8704456131,10389.1480757144,10394.1788885752,10395.8416159387,10397.3913797318,10416.0717725225,10442.1799791022,10451.3228678191,10452.5561847686,10467.2749275222,10473.8599560891,10473.402764271,10475.5873384293,10496.5501929004,10501.9214089931,10522.4132498467,10530.5801781165,10550.6042165797,10547.3420187949,10550.9147860508,10565.0626710583,10568.7776038112,10576.2690176567,10587.1690841337,10592.2175697091,10588.4503588334,10592.2883963187,10595.2655765855,10607.136872972,10611.013297076,10612.0534739981,10612.4487282811,10621.984721563,10631.4078035045,10633.0938129773,10634.4055340297,10635.198422234,10647.7731006219,10669.4107831249,10696.5847296561,10713.852737306,10719.4891385511,10733.7541365013,10739.3551552543,10743.4780621991,10744.6750044099,10748.0268780382,10776.7822523232,10812.7354535621,10829.0950003501,10823.8850863765,10798.6522557941,10808.3941168098,10814.5835693982,10820.0167285011,10828.1967534436,10828.8480873227,10857.7874759014,10871.2134656432,10904.5507234549,10960.6854780169,10963.330859526,10983.1850362208,10962.3659695052,11125.653620877,11139.5927607265,11506.2882596514
"2017-01-27 09:00:00",10345.5,9615.52809269479,9818.93562065566,9873.42783061315,10004.7037330194,10004.827331775,9986.73467739776,10000.4336019378,9998.72801223582,10048.1924344302,10058.5475142133,10071.2448175664,10067.4189047698,10066.851793995,10070.217674138,10106.5596704804,10125.1663983816,10136.8670832476,10138.6713090152,10143.9115505798,10159.1044479521,10165.4528555378,10171.5308813621,10179.7389668898,10185.5069312914,10190.001734489,10193.1157910473,10190.9259637679,10213.6604000708,10217.7479893517,10236.1488552789,10239.9550093312,10247.5437200616,10261.7745779038,10268.3072568524,10268.1947526695,10270.0241418126,10289.7885371292,10294.9460960952,10305.9418693717,10321.5951598512,10340.5925634658,10338.4657279056,10346.0972133057,10354.8017659262,10361.83487747,10368.1063943294,10380.7974892575,10384.7227907572,10380.985596344,10384.6529142738,10386.3739944296,10397.712009428,10400.7491113254,10401.6269874802,10404.039178342,10411.4130905663,10415.1596897177,10422.4868463921,10425.486563141,10426.0242465283,10437.8434387989,10458.5858135775,10482.0779110394,10499.6427632422,10504.0300246205,10517.9932884253,10525.4620824313,10529.0255717874,10531.8882430253,10532.6938048856,10563.5534701822,10578.0291376184,10608.5383947664,10605.1805300121,10583.4188168532,10597.9060488365,10602.2606709331,10606.083198749,10615.209738524,10619.9141277379,10645.8129210984,10656.7299677934,10688.897986815,10741.2921976637,10744.3814580046,10762.0694627552,10739.8914848849,10883.2614989908,10896.035736047,11237.8973330821
"2017-01-28 11:00:00",9215,8186.14178421438,8316.86314253875,8372.04615119776,8550.4311202083,8557.38241817515,8577.14308913827,8602.45524977357,8604.5551701597,8655.62962354894,8673.13499226345,8681.28418683572,8683.63479482968,8695.58352000071,8697.61102605325,8723.12529763188,8749.40232604116,8771.82167774779,8781.56162545065,8792.59179882821,8801.92309801117,8813.35723417256,8818.97467598634,8819.69743180121,8833.06937800864,8832.78768676496,8832.77992571508,8845.52965874281,8862.9848845639,8863.17098073401,8878.21779915914,8883.95937149519,8889.18565470589,8898.8850327661,8906.93111664934,8911.75272436196,8920.29014117431,8926.80531997985,8932.94368144839,8947.02591667139,8961.13737519523,8966.63092012068,8963.21516809392,8966.30396461291,8975.56781878419,8984.22765459519,8986.64466139034,8998.85415716661,9007.10679628009,9008.70784787579,9014.30355266635,9017.43995458843,9024.03640388858,9044.00572679353,9045.97735908872,9049.54667946481,9060.7252584115,9067.27755282595,9069.27057370371,9076.75870503821,9079.92717077618,9090.16290863271,9103.62457160695,9120.02366413463,9133.16837594261,9140.03875304212,9150.20624430917,9154.57270859392,9159.77769713536,9165.05568358749,9173.19013680405,9179.744258491,9214.54319983058,9252.95363200453,9257.97421162529,9265.48283785214,9273.84216661667,9296.56357502144,9310.11685728383,9340.36845545783,9346.96171907258,9372.03574724288,9394.34446020042,9420.3251498278,9458.88639147653,9460.53453297383,9478.53514486526,9527.96349952749,9678.95657808969,9706.03955474353,9929.47683184929
"2017-01-29 18:00:00",8618.5,7741.8095088561,7841.54931038575,7907.83102464514,8081.650548959,8092.90918989151,8125.15889403364,8154.50456855816,8160.94494314947,8196.5843344101,8237.31793890028,8243.5021624252,8247.73984599189,8262.56590743245,8263.98701321521,8282.71539952023,8308.4487973981,8331.90783464406,8350.18647975435,8350.56900401271,8363.98023970798,8371.87153006264,8373.17405801687,8376.65764703335,8386.20832957531,8386.06671837882,8386.842214276,8407.83069733498,8418.47747575913,8428.78830401746,8431.80456923181,8433.51965090848,8442.79077208872,8452.03665735829,8455.68598364365,8461.27011063466,8471.55063813749,8471.17918129064,8481.61540428463,8489.77447129922,8499.23409983422,8501.59312809036,8499.09636068894,8508.32336575736,8511.81520568749,8521.52314833178,8533.21091805029,8536.22076603303,8544.46371160374,8552.31051547107,8561.4022808409,8562.07347101064,8576.91642824506,8590.31161650115,8594.39713918775,8598.16585939281,8621.3996785819,8625.40998245702,8634.95408639318,8646.93426685588,8651.11713378237,8649.1111050752,8660.42094437553,8672.43720282622,8690.99808008926,8693.43450063246,8697.62573010848,8705.93978991206,8716.92760862069,8728.00237012742,8728.32971492725,8728.64500423843,8755.58806424891,8805.05502808157,8812.25911664155,8817.13727480243,8840.47510424148,8861.48435214627,8873.37055822798,8905.68324254205,8908.39753240828,8937.82461354366,8953.00164980793,8976.44523444682,9011.18122126507,9012.41417063638,9026.95022613452,9108.35145246969,9245.0155897752,9270.89581843552,9441.00395524642
"2017-01-30 10:00:00",10656,9731.51410543646,9950.53537173149,10010.8306352321,10179.2114824106,10172.782128952,10150.4163989803,10158.742293319,10153.572028026,10212.0474238858,10225.8355496017,10234.3927157728,10239.7256900815,10234.281826122,10238.3237884689,10283.6836460712,10319.1053476291,10322.7787003316,10340.189485834,10361.1093323352,10368.8612642996,10374.1508935563,10371.6278627966,10385.8065097207,10383.7288987519,10381.1806136717,10377.131850647,10397.8395867301,10396.6088101097,10416.5689491731,10426.8173226055,10432.6861737844,10445.8895485176,10444.9269262584,10453.1679394112,10462.9476192541,10470.6096095954,10479.5141397624,10504.1844104789,10516.8022416279,10531.7145877186,10533.2872762188,10537.673162254,10546.2976807925,10545.6241585349,10546.2000417457,10558.5889035306,10570.241339392,10570.0393877496,10570.7645738404,10574.6004783506,10578.5858823426,10588.2480924202,10589.8081617872,10591.7665173698,10600.3862749639,10602.0773195236,10608.7512136855,10610.8657590655,10614.2757937519,10622.415570062,10631.6619249853,10651.5959436185,10671.4533282994,10692.0584498348,10700.7252835517,10714.586378701,10716.877760076,10719.9378994118,10741.7287303777,10734.0189005048,10780.3111540132,10775.6283277502,10812.2577043714,10805.0058876448,10785.7015835271,10788.8654794751,10797.411165397,10804.9126480555,10817.1901606782,10817.4680004295,10846.7507224365,10865.3834961992,10898.8637738506,10955.2866660909,10957.5693112241,10979.585940702,10963.414767268,11123.1499010403,11159.7363727472,11531.8112619758
