"date","peak","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45"
2017-12-06 17:00:00,77434.25,56435.25,72347.5,72053,72512.25,70082.5,72201.5,61346,57713.75,64535.25,57853.25,67923.5,70114.25,69475.5,62274.5,58196,71809.25,73349.25,72466.25,73133.5,74409.5,64516.5,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75
2017-12-07 17:00:00,79175.75,72347.5,72053,72512.25,70082.5,72201.5,61346,57713.75,64535.25,57853.25,67923.5,70114.25,69475.5,62274.5,58196,71809.25,73349.25,72466.25,73133.5,74409.5,64516.5,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25
2017-12-08 11:00:00,78037.75,72053,72512.25,70082.5,72201.5,61346,57713.75,64535.25,57853.25,67923.5,70114.25,69475.5,62274.5,58196,71809.25,73349.25,72466.25,73133.5,74409.5,64516.5,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75
2017-12-09 17:00:00,66788.25,72512.25,70082.5,72201.5,61346,57713.75,64535.25,57853.25,67923.5,70114.25,69475.5,62274.5,58196,71809.25,73349.25,72466.25,73133.5,74409.5,64516.5,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75
2017-12-10 18:00:00,64368.5,70082.5,72201.5,61346,57713.75,64535.25,57853.25,67923.5,70114.25,69475.5,62274.5,58196,71809.25,73349.25,72466.25,73133.5,74409.5,64516.5,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25
2017-12-11 17:00:00,77972.5,72201.5,61346,57713.75,64535.25,57853.25,67923.5,70114.25,69475.5,62274.5,58196,71809.25,73349.25,72466.25,73133.5,74409.5,64516.5,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5
2017-12-12 17:00:00,78538.75,61346,57713.75,64535.25,57853.25,67923.5,70114.25,69475.5,62274.5,58196,71809.25,73349.25,72466.25,73133.5,74409.5,64516.5,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5
2017-12-13 17:00:00,79405.25,57713.75,64535.25,57853.25,67923.5,70114.25,69475.5,62274.5,58196,71809.25,73349.25,72466.25,73133.5,74409.5,64516.5,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75
2017-12-14 17:00:00,78436.75,64535.25,57853.25,67923.5,70114.25,69475.5,62274.5,58196,71809.25,73349.25,72466.25,73133.5,74409.5,64516.5,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25
2017-12-15 10:00:00,74411.25,57853.25,67923.5,70114.25,69475.5,62274.5,58196,71809.25,73349.25,72466.25,73133.5,74409.5,64516.5,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75
