"date","peak","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45"
2017-01-31 11:00:00,76698.5,72860.308430188,75069.2851506682,75569.7867674588,75749.5468176489,76023.113456317,76125.8666107262,76265.1569119045,76424.5271017182,76543.6177482424,76666.7902817305,76757.6018552091,76819.8270100722,76906.4205424542,76961.0620981602,77059.1520475428,77149.3547791892,77222.3357108848,77322.8962695164,77427.090750793,77487.34201448,77551.7610786832,77633.8824688418,77705.6957577725,77768.1778634801,77836.9259269382,77870.8951312186,77923.5723794594,78024.049206624,78142.6647777627,78232.3392007932,78346.8836277557,78412.7220332927,78463.8988461039,78523.1692735054,78582.7167157175,78695.3073586974,78788.2441918221,78932.8849376231,79062.7944905606,79367.8990011587,79497.8797433602,79643.1570727236,80023.6632884244,80545.3447517957,81540.1813503094
2017-02-01 18:00:00,76003.5,71837.2391655204,74046.2158860006,74546.7175027912,74726.4775529813,75000.0441916494,75102.7973460586,75242.0876472369,75401.4578370506,75520.5484835748,75643.7210170629,75722.0551771845,75788.1647436609,75870.1652081239,75936.1767799147,76010.5100848048,76124.3763854818,76196.0056119175,76290.1543209033,76381.9359447169,76462.9393721021,76518.1416121028,76592.1336403237,76678.3134040151,76743.9647876935,76811.5788319695,76847.2906042518,76890.3904137846,76982.4650944799,77113.4641499686,77183.6639012501,77281.3102978163,77385.8470030835,77436.1267524935,77489.2361258354,77537.6361444748,77656.6260306031,77739.483067186,77909.8156729555,78039.725225893,78344.8297364911,78474.8104786926,78620.087808056,79000.5940237568,79522.2754871281,80517.1120856418
2017-02-02 18:00:00,75893,71846.9329278219,74055.9096483021,74556.4112650927,74736.1713152828,75009.7379539509,75112.4911083601,75251.7814095384,75411.1515993521,75530.2422458763,75653.4147793644,75731.748939486,75797.8585059624,75879.8589704254,75945.8705422162,76003.673109981,76121.1146840909,76201.1818785529,76281.862960752,76380.6556454344,76471.2798350348,76517.9417939892,76583.7622940729,76687.2337851688,76743.7176942995,76811.2382519049,76855.8652618948,76896.1860234452,76988.6014879346,77123.1579122701,77193.3576635515,77291.0040601178,77395.540765385,77445.820514795,77498.9298881369,77547.3299067763,77666.3197929046,77749.1768294875,77919.509435257,78049.4189881945,78354.5234987926,78484.5042409941,78629.7815703575,79010.2877860583,79531.9692494296,80526.8058479433
2017-02-03 11:00:00,75317.75,70858.2477374147,73067.2244578949,73567.7260746855,73747.4861248756,74021.0527635437,74123.8059179529,74263.0962191312,74422.4664089449,74541.5570554691,74664.7295889572,74743.0637490788,74809.1733155552,74891.1737800182,74953.922816476,74992.2022289717,75128.7968006398,75212.4966881457,75293.1777703448,75391.9704550272,75482.5946446276,75529.256603582,75595.0771036657,75698.5485947616,75755.0325038923,75822.5530614977,75867.1800714876,75907.5008330381,75999.9162975274,76134.4727218629,76204.6724731444,76302.3188697106,76406.8555749778,76457.1353243878,76510.2446977297,76558.6447163691,76677.6346024974,76760.4916390803,76930.8242448498,77060.7337977873,77365.8383083854,77495.8190505869,77641.0963799503,78021.6025956511,78543.2840590224,79538.1206575361
2017-02-04 18:00:00,64479,60592.4083952068,62801.385115687,63301.8867324776,63481.6467826677,63755.2134213358,63857.966575745,63997.2568769233,64156.627066737,64275.7177132612,64398.8902467493,64477.2244068709,64543.3339733473,64625.3344378103,64688.0834742681,64726.3628867638,64862.9574584319,64946.6573459378,65027.3384281368,65118.4550043356,65200.5329528317,65258.2013946186,65326.9303029339,65429.2349869852,65478.9876940881,65549.0748114131,65601.3407292796,65641.6614908301,65734.0769553195,65868.633379655,65938.8331309364,66036.4795275027,66141.0162327699,66191.2959821799,66244.4053555218,66292.8053741612,66411.7952602895,66494.6522968724,66664.9849026419,66794.8944555794,67099.9989661775,67229.979708379,67375.2570377424,67755.7632534432,68277.4447168145,69272.2813153282
2017-02-05 18:00:00,60799.75,57693.891687351,59902.8684078312,60403.3700246218,60583.1300748119,60856.69671348,60959.4498678892,61098.7401690675,61258.1103588812,61377.2010054054,61500.3735388935,61578.2905785555,61638.5012213806,61713.7440421717,61778.9385747921,61823.4881153834,61938.1524620867,62041.5261074688,62099.3840336895,62211.8952207816,62290.1969728377,62351.1558073222,62417.2429710559,62511.8520911193,62572.9156922598,62650.5581035573,62702.8240214239,62743.1447829743,62835.5602474637,62970.1166717992,63040.3164230807,63137.9628196469,63242.4995249141,63292.7792743241,63345.888647666,63394.2886663054,63513.2785524337,63596.1355890166,63766.4681947861,63896.3777477236,64201.4822583217,64331.4630005232,64476.7403298866,64857.2465455874,65378.9280089587,66373.7646074724
2017-02-06 18:00:00,75109,71654.4262347145,73863.4029551947,74363.9045719853,74543.6646221754,74790.4368764472,74912.436881093,75036.2146264374,75204.4089621623,75337.7355527689,75460.908086257,75538.825125919,75599.0357687441,75674.2785895352,75739.4731221556,75784.022662747,75898.6870094502,76002.0606548323,76059.918581053,76172.4297681451,76250.7315202012,76311.6903546857,76377.7775184194,76472.3866384828,76533.4502396233,76611.0926509208,76663.3585687874,76703.6793303379,76796.0947948272,76930.6512191627,77000.8509704442,77098.4973670104,77203.0340722776,77253.3138216876,77306.4231950295,77354.8232136689,77473.8130997972,77556.6701363801,77727.0027421496,77856.9122950871,78162.0168056852,78291.9975478867,78437.2748772501,78817.7810929509,79339.4625563222,80334.2991548359
2017-02-07 11:00:00,76624.25,72033.5039309688,74242.480651449,74742.9822682396,74922.7423184297,75169.5145727015,75291.5145773473,75415.2923226917,75516.5622097361,75696.0058595315,75821.071937391,75917.4096383871,75972.6676158603,76045.4866524033,76104.9364853581,76163.1003590013,76277.7647057045,76381.1383510866,76438.9962773073,76551.5074643994,76629.8092164555,76690.76805094,76756.8552146737,76851.4643347371,76912.5279358776,76990.1703471751,77042.4362650417,77082.7570265922,77175.1724910815,77309.728915417,77379.9286666985,77477.5750632647,77582.1117685319,77632.3915179419,77685.5008912838,77733.9009099232,77852.8907960515,77935.7478326344,78106.0804384039,78235.9899913414,78541.0945019395,78671.075244141,78816.3525735044,79196.8587892052,79718.5402525765,80713.3768510902
2017-02-08 11:00:00,76456.25,72462.8110703371,74671.7877908173,75172.2894076079,75365.8940603461,75625.6160964661,75728.3692508753,75867.6595520536,76012.7937977849,76146.1203883915,76269.2929218796,76347.2099615416,76407.4206043667,76482.6634251578,76547.8579577782,76596.7655618941,76733.3601335622,76817.0600210681,76897.7411032672,76988.8576794659,77059.1163558238,77120.0751903083,77186.162354042,77280.7714741054,77341.8350752459,77419.4774865434,77471.74340441,77512.0641659604,77604.4796304498,77739.0360547853,77809.2358060667,77906.882202633,78011.4189079002,78061.6986573102,78114.8080306521,78163.2080492915,78282.1979354198,78365.0549720027,78535.3875777722,78665.2971307097,78970.4016413078,79100.3823835093,79245.6597128727,79626.1659285735,80147.8473919448,81142.6839904585
2017-02-09 18:00:00,77128.25,71641.7885613804,73850.7652818606,74351.2668986512,74544.8715513894,74804.5935875094,74907.3467419186,75046.6370430969,75191.7712888282,75325.0978794348,75452.6684788893,75528.7972866332,75592.7141395209,75661.6409162011,75726.8354488215,75775.7430529374,75912.3376246055,75996.0375121114,76076.7185943105,76167.8351705092,76238.0938468671,76299.0526813516,76365.1398450853,76459.7489651487,76520.8125662892,76598.4549775867,76650.7208954533,76691.0416570037,76783.4571214931,76918.0135458286,76988.2132971101,77085.8596936763,77190.3963989435,77240.6761483535,77293.7855216954,77342.1855403348,77461.1754264631,77544.032463046,77714.3650688155,77844.274621753,78149.3791323511,78279.3598745526,78424.637203916,78805.1434196168,79326.8248829881,80321.6614815018
2017-02-10 11:00:00,76926.5,71261.3053069162,73470.2820273964,73970.783644187,74164.3882969252,74424.1103330452,74526.8634874544,74666.1537886327,74811.288034364,74944.6146249706,75072.1852244251,75148.314032169,75212.2308850567,75281.1576617369,75346.3521943573,75395.2597984732,75531.8543701413,75615.5542576472,75696.2353398463,75787.351916045,75857.6105924029,75918.5694268874,75984.6565906211,76079.2657106845,76140.329311825,76217.9717231225,76270.2376409891,76310.5584025396,76402.9738670289,76537.5302913644,76607.7300426459,76705.3764392121,76807.1407035424,76859.0898738118,76911.5005991349,76953.065382019,77012.3920413606,77163.5492085818,77333.8818143513,77463.7913672888,77768.8958778869,77898.8766200884,78044.1539494518,78424.6601651526,78946.3416285239,79941.1782270376
2017-02-11 18:00:00,65876,61516.7999417484,63725.7766622286,64226.2782790192,64419.8829317574,64679.6049678774,64782.3581222866,64921.6484234649,65066.7826691962,65211.6526685141,65344.6242935799,65414.0933667695,65476.3185216326,65549.7259843519,65612.4750208097,65673.5401239075,65803.9371617098,65875.5663881455,65969.7150971313,66050.5226593609,66124.9244993733,66182.5929411602,66251.3218494755,66353.6265335268,66403.3792406297,66481.1052658314,66526.8513804798,66569.9511900126,66680.5407181844,66799.1562893231,66888.8307123536,66998.9808452404,67065.4077793115,67115.6875287215,67168.7969020634,67208.5600168512,67267.8866761928,67419.043843414,67589.3764491835,67719.286002121,68024.3905127191,68154.3712549206,68299.648584284,68680.1547999848,69201.8362633561,70196.6728618698
2017-02-12 18:00:00,62266.75,57147.8840344327,59356.8607549129,59857.3623717035,60050.9670244417,60310.6890605617,60413.4422149709,60552.7325161492,60697.8667618805,60842.7367611984,60975.7083862642,61045.1774594538,61107.4026143169,61180.8100770362,61243.559113494,61304.6242165918,61436.9303834339,61507.2987963652,61600.7991898156,61681.6067520452,61756.0085920576,61813.6770338445,61882.4059421599,61984.7106262111,62034.463333314,62112.1893585157,62157.9354731641,62201.0352826969,62311.6248108687,62430.2403820074,62519.9148050379,62630.0649379247,62696.4918719958,62746.7716214058,62799.8809947477,62839.6441095355,62898.9707688771,63050.1279360983,63220.4605418678,63350.3700948053,63655.4746054034,63785.4553476049,63930.7326769683,64311.2388926691,64832.9203560404,65827.7569545541
2017-02-13 18:00:00,76513.5,71621.4012300002,73830.3779504804,74330.879567271,74524.4842200092,74784.2062561292,74886.9594105384,75026.2497117167,75171.383957448,75316.2539567659,75449.2255818317,75518.6946550213,75580.9198098844,75654.3272726037,75717.0763090614,75778.1414121593,75910.4475790014,75980.8159919327,76074.3163853831,76155.1239476127,76229.5257876251,76287.194229412,76355.9231377273,76458.2278217785,76507.9805288815,76585.7065540832,76631.9879310308,76684.6651792716,76785.1420064362,76903.7575775749,76993.4320006054,77103.5821334922,77170.0090675633,77220.2888169733,77273.3981903152,77313.161305103,77372.4879644446,77523.6451316658,77693.9777374353,77823.8872903728,78128.9918009709,78258.9725431724,78404.2498725358,78784.7560882366,79306.4375516079,80301.2741501216
2017-02-14 18:00:00,74955,71654.3991329293,73863.3758534095,74363.8774702001,74557.4821229383,74817.2041590583,74919.9573134675,75059.2476146458,75204.3818603771,75349.251859695,75482.2234847608,75551.6925579504,75613.9177128135,75687.3251755328,75750.0742119905,75811.1393150884,75943.4454819305,76013.8138948618,76107.3142883122,76188.1218505418,76262.5236905542,76320.1921323411,76388.9210406564,76491.2257247076,76540.9784318106,76611.0655491356,76664.4505716607,76707.5503811935,76796.067693042,76930.6241173775,77000.8238686589,77098.4702652252,77200.2345295555,77252.1836998249,77304.594425148,77344.0235126607,77398.0732627193,77556.6430345949,77726.9756403644,77856.8851933019,78161.9897039,78291.9704461015,78437.2477754649,78817.7539911657,79339.435454537,80334.2720530507
2017-02-15 18:00:00,74683.5,70918.6551783945,73127.6318988747,73628.1335156653,73821.7381684035,74081.4602045235,74184.2133589327,74300.4435701174,74401.7134571618,74601.9644964489,74729.5350959034,74805.6639036473,74869.580756535,74938.5075332152,75003.7020658356,75052.6096699515,75205.7923983559,75277.2069211107,75353.5852113246,75444.7017875233,75514.9604638812,75575.9192983657,75642.0064620994,75736.6155821628,75797.6791833033,75861.7751605442,75927.5875124674,75967.9082740179,76042.6448424697,76175.1470009021,76241.5694603427,76343.7093577662,76455.8944353546,76512.7066436649,76561.3778708053,76600.5473898405,76660.8386903357,76820.8990800601,76991.2316858296,77121.1412387671,77426.2457493652,77556.2264915667,77701.5038209301,78082.0100366309,78603.6915000022,79598.5280985159
2017-02-16 18:00:00,74912.25,70478.3668552909,72687.3435757711,73187.8451925617,73381.4498452999,73641.1718814199,73743.9250358291,73860.1552470138,73961.4251340582,74161.6761733453,74266.2483111965,74362.7657464954,74422.9763893205,74490.3495767254,74549.7994096802,74612.3213468479,74765.5040752523,74836.9185980071,74913.296888221,75004.4134644197,75074.6721407776,75135.6309752621,75201.7181389958,75296.3272590592,75357.3908601997,75421.4868374406,75487.2991893638,75527.6199509142,75602.3565193661,75734.8586777985,75801.2811372391,75903.4210346625,76015.606112251,76072.4183205613,76121.0895477017,76160.2590667369,76220.550367232,76380.6107569565,76550.943362726,76680.8529156635,76985.9574262616,77115.9381684631,77261.2154978265,77641.7217135273,78163.4031768986,79158.2397754123
2017-02-17 11:00:00,75061.25,70227.5280848302,72436.5048053104,72937.006422101,73130.6110748392,73390.3331109592,73493.0862653684,73609.3164765531,73710.5863635975,73910.8374028846,74015.4095407358,74111.9269760347,74172.1376188598,74239.5108062647,74298.9606392195,74361.4825763872,74514.6653047916,74586.0798275464,74654.2191691666,74745.5316182608,74820.1973126048,74881.386199396,74944.089852269,75040.1991005464,75101.633279502,75158.7229552058,75234.8562892369,75273.367296825,75343.8246597718,75457.6108267692,75540.1283139798,75646.8417651951,75761.8369225375,75817.0794639934,75863.5421110699,75893.3737722842,75968.6128176292,76129.7719864958,76300.1045922653,76430.0141452028,76735.1186558009,76865.0993980024,77010.3767273658,77390.8829430666,77912.5644064379,78907.4010049516
2017-02-18 18:00:00,63210.5,60646.5572402483,62855.5339607285,63356.0355775191,63549.6402302573,63809.3622663773,63912.1154207865,64028.3456319712,64129.6155190156,64329.8665583027,64457.4371577572,64533.5659655011,64597.4828183888,64666.409595069,64731.6041276894,64803.2974224074,64935.6035892495,65005.9720021809,65088.679333551,65172.6038493771,65242.862525735,65303.8213602195,65369.9085239532,65464.5176440166,65520.6624349201,65577.7521106239,65653.885444655,65692.3964522431,65762.8538151899,65876.6399821873,65959.1574693979,66065.8709206132,66180.8660779556,66236.1086194115,66282.571266488,66312.4029277023,66387.6419730473,66548.8011419139,66719.1337476834,66849.0433006209,67154.147811219,67284.1285534205,67429.4058827839,67809.9120984847,68331.593561856,69326.4301603697
2017-02-19 18:00:00,60178.25,56942.3603477744,59151.3370682546,59634.1362197808,59831.5987352353,60078.3709895071,60200.3709941529,60310.0228867398,60389.5635045687,60604.8622763371,60730.24180368,60826.7592389789,60886.969881804,60954.3430692089,61013.7929021637,61076.3148393314,61229.4975677358,61300.9120904906,61369.0514321108,61460.363881205,61535.029575549,61596.2184623402,61658.9221152132,61755.0313634906,61811.9557566958,61863.4479124497,61945.9107446451,61986.039873692,62041.4075053426,62147.1499412658,62250.8388086649,62352.1667564727,62463.8510098365,62528.071864984,62578.0664256933,62607.4901278394,62676.3181468343,62842.3326555256,63014.9368552095,63144.846408147,63449.9509187451,63579.9316609466,63725.20899031,64105.7152060108,64627.3966693821,65622.2332678958
2017-02-20 11:00:00,75618.25,70375.4481471194,72584.4248675996,73067.2240191258,73264.6865345803,73511.4587888521,73623.8258330694,73738.0336150581,73818.9213975818,74020.7395979166,74156.1734091635,74259.3538545377,74314.6118320109,74375.2155422616,74444.3332299822,74505.0445751519,74645.9972103445,74729.6970978504,74780.9404934579,74884.4109277417,74966.5632913768,75019.9173355208,75086.850624169,75178.8839541761,75230.2283748136,75288.5123878915,75369.709195635,75414.272818041,75453.5886114606,75559.0657105576,75675.9259072514,75779.3469011069,75885.1014078992,75950.4713736234,76000.5622201534,76039.1424815756,76101.6083603921,76268.6644241167,76443.4334312011,76573.4126570478,76852.5613082717,76998.0239958048,77131.9896163238,77538.8030053558,78060.4844687271,79055.3210672408
2017-02-21 11:00:00,75869,71238.0638894363,73447.0406099165,73929.8397614427,74127.3022768972,74374.074531169,74486.4415753863,74600.649357375,74681.5371398986,74883.3553402335,75018.7891514804,75121.9695968546,75177.2275743278,75237.8312845785,75306.9489722991,75367.6603174687,75508.6129526614,75592.3128401673,75643.5562357748,75747.0266700586,75829.1790336937,75882.5330778377,75949.4663664859,76041.499696493,76092.8441171305,76151.1281302084,76232.3249379519,76276.8885603579,76316.2043537775,76421.6814528744,76531.3693260245,76633.443786602,76740.3635564506,76797.4246568289,76861.4658303073,76901.5657948182,76958.5064954347,77131.2801664336,77306.049173518,77436.0283993647,77715.1770505886,77860.6397381217,77994.6053586407,78401.4187476727,78923.100211044,79917.9368095577
2017-02-22 11:00:00,76047.25,71005.9235146541,73214.9002351343,73697.6993866605,73895.161902115,74141.9341563868,74254.3012006041,74368.5089825928,74449.3967651165,74651.2149654513,74786.6487766982,74889.8292220724,74945.0871995456,75005.6909097963,75074.8085975169,75135.5199426866,75276.4725778792,75360.1724653851,75411.4158609926,75514.8862952764,75597.0386589115,75638.8830861514,75699.6586523477,75784.0042991856,75850.9357910134,75913.7659495905,75989.0912552703,76033.9877493782,76078.6773085283,76183.2339908479,76295.9756884778,76387.3344322074,76508.2231816684,76565.2842820467,76629.3254555251,76669.425420036,76726.3661206525,76899.1397916514,77073.9087987358,77203.8880245825,77483.0366758064,77628.4993633395,77762.4649838585,78169.2783728905,78690.9598362618,79685.7964347755
2017-02-23 18:00:00,74930.5,71329.7814685868,73538.758189067,74021.5573405932,74219.0198560477,74465.7921103195,74578.1591545368,74692.3669365255,74776.9846253811,74992.2833971495,75117.6629244924,75214.1803597913,75274.3910026164,75341.7641900213,75401.2140229761,75463.7359601438,75616.9186885482,75688.333211303,75756.4725529232,75847.7850020174,75922.4506963614,75974.2506569882,76041.1839456364,76133.2172756435,76184.561696281,76242.8457093589,76324.0425171024,76367.2381052718,76402.535262461,76507.0919447806,76619.8336424105,76711.1923861401,76832.0811356011,76889.1422359794,76953.1834094578,76993.2833739687,77050.2240745852,77222.9977455841,77397.7667526685,77527.7459785152,77806.8946297391,77952.3573172722,78086.3229377912,78493.1363268232,79014.8177901945,80009.6543887082
2017-02-24 11:00:00,72801.5,69959.1617071434,72168.1384276236,72650.9375791498,72848.4000946043,73095.1723488761,73207.5393930934,73321.7471750821,73406.3648639377,73604.4531579406,73739.8869691875,73843.0674145617,73898.3253920349,73958.9291022856,74030.5942615327,74093.1161987004,74246.2989271048,74317.7134498596,74385.8527914798,74477.165240574,74551.830934918,74603.6308955448,74670.564184193,74762.5975142001,74813.9419348376,74872.2259479155,74953.422755659,74996.6183438284,75031.9155010176,75136.4721833372,75249.2138809671,75340.5726246967,75461.4613741577,75518.522474536,75582.5636480144,75622.6636125253,75679.6043131418,75852.3779841407,76027.1469912251,76157.1262170718,76436.2748682957,76581.7375558288,76715.7031763478,77122.5165653798,77644.1980287511,78639.0346272648
